❤️央视源1,#genre#
吉林卫视,http://live.aishang.ctlcdn.com/00000110240399_1/playlist.m3u8?CONTENTID=00000110240399_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江苏卫视,http://live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江西卫视,http://live.aishang.ctlcdn.com/00000110240398_1/playlist.m3u8?CONTENTID=00000110240398_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
金鹰纪实,http://live.aishang.ctlcdn.com/00000110240303_1/playlist.m3u8?CONTENTID=00000110240303_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
山东卫视,http://live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
深圳卫视,http://live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
天津卫视,http://live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
浙江卫视,http://live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
重庆卫视,http://live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
4K,http://live.aishang.ctlcdn.com/00000110240282_1/playlist.m3u8?CONTENTID=00000110240282_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
4K,http://live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8?CONTENTID=00000110240282_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
安徽卫视,http://221.213.43.82:8888/newlive/live/hls/25/live.m3u8
吉林卫视,http://221.213.43.82:8888/newlive/live/hls/35/live.m3u8
江西卫视,http://221.213.43.82:8888/newlive/live/hls/46/live.m3u8

❤️综合,#genre#
CCTV-8    2K,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV-9    2K,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
浙江卫视    2K,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
深圳卫视    2K,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
安徽卫视    2K,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
北京卫视    2K,http://222.71.90.218:8888/newlive/live/hls/18/live.m3u8
山东卫视    2K,http://222.71.90.218:8888/newlive/live/hls/26/live.m3u8
湖南卫视,http://cloud.bytelife.top:4022/udp/239.77.0.46:5146
青海卫视,http://cloud.bytelife.top:4022/udp/239.77.0.71:5146
江苏卫视    2K,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
江西卫视    2K,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
广东卫视    2K,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
广西卫视    2K,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
北京卫视    2K,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
天津卫视    2K,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
东方卫视    2K,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
东方卫视    2K,http://222.71.90.218:8888/newlive/live/hls/19/live.m3u8
山东卫视    2K,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
湖北卫视    2K,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
湖北卫视    2K,http://222.71.90.218:8888/newlive/live/hls/27/live.m3u8
重庆卫视    2K,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
青海卫视    2K,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
辽宁卫视 高清,http://cloud.bytelife.top:4022/udp/239.77.0.123:5146
青海卫视,http://cloud.bytelife.top:4022/udp/239.77.1.70:5146
浙江卫视    2K,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
深圳卫视    2K,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
安徽卫视    2K,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
天津卫视    2K,http://222.71.90.218:8888/newlive/live/hls/32/live.m3u8
山东卫视    2K,http://222.71.90.218:8888/newlive/live/hls/26/live.m3u8
湖南卫视    2K,http://222.71.90.218:8888/newlive/live/hls/22/live.m3u8
湖南卫视,http://cloud.bytelife.top:4022/udp/239.77.0.46:5146
青海卫视,http://cloud.bytelife.top:4022/udp/239.77.0.71:5146
Astro AEC(測試),https://sc2024.stream-link.org/tv2306.php?id=c01
Astro QJ(測試),https://sc2024.stream-link.org/tv2306.php?id=c02
TNT Sports 1(測試),https://sc2024.stream-link.org/tv2306.php?id=c03
TNT Sports 2(測試),https://sc2024.stream-link.org/tv2306.php?id=c04
TNT Sports 3(測試),https://sc2024.stream-link.org/tv2306.php?id=c05
TNT Sports 4(測試),https://sc2024.stream-link.org/tv2306.php?id=c06
華麗(翡翠台),https://sc2024.stream-link.org/tv2306.php?id=h00
翡翠台,https://sc2024.stream-link.org/tv2306.php?id=h01
翡翠台,https://sc2024.stream-link.org/tv2306.php?id=h02
J2台,https://sc2024.stream-link.org/tv2306.php?id=h03
無綫新聞台,https://sc2024.stream-link.org/tv2306.php?id=h04
無綫財經·體育·資訊台,https://sc2024.stream-link.org/tv2306.php?id=h05
無綫新聞台,https://sc2024.stream-link.org/tv2306.php?id=h06
無綫財經·體育·資訊台,https://sc2024.stream-link.org/tv2306.php?id=h07
Now新聞台,https://sc2024.stream-link.org/tv2306.php?id=h08
Now財經台,https://sc2024.stream-link.org/tv2306.php?id=h25
ViuTV99,https://sc2024.stream-link.org/tv2306.php?id=h09
TVB娛樂新聞台,https://sc2024.stream-link.org/tv2306.php?id=h10
港台电视31,https://sc2024.stream-link.org/tv2306.php?id=h11
港台电视32,https://sc2024.stream-link.org/tv2306.php?id=h12
港台电视33,https://sc2024.stream-link.org/tv2306.php?id=h13
中央新聞台,https://sc2024.stream-link.org/tv2306.php?id=h14
香港國際財經台,https://sc2024.stream-link.org/tv2306.php?id=h15
香港開電視,https://sc2024.stream-link.org/tv2306.php?id=h16
香港開電視資訊台,https://sc2024.stream-link.org/tv2306.php?id=h17
鳳凰衛視資訊台,https://sc2024.stream-link.org/tv2306.php?id=h18
鳳凰衛視中文台,https://sc2024.stream-link.org/tv2306.php?id=h19
澳門蓮花衛視,https://sc2024.stream-link.org/tv2306.php?id=h20
TVB華語劇台,https://sc2024.stream-link.org/tv2306.php?id=h21
TVB星河台,https://sc2024.stream-link.org/tv2306.php?id=h22
TVB千禧經典台,https://sc2024.stream-link.org/tv2306.php?id=h23
天映頻道,https://sc2024.stream-link.org/tv2306.php?id=h24
Now精選體育,https://sc2024.stream-link.org/tv2306.php?id=s01
五星體育,https://sc2024.stream-link.org/tv2306.php?id=s02
緯來體育,https://sc2024.stream-link.org/tv2306.php?id=s03
Abu Dhabi Sports 1,https://sc2024.stream-link.org/tv2306.php?id=s05
Abu Dhabi Sports 2,https://sc2024.stream-link.org/tv2306.php?id=s06
DAZN F1,https://sc2024.stream-link.org/tv2306.php?id=s07
DAZN 西甲,https://sc2024.stream-link.org/tv2306.php?id=s08
MLB,https://sc2024.stream-link.org/tv2306.php?id=s09
NBA TV,https://sc2024.stream-link.org/tv2306.php?id=s10
Unbeaten,https://sc2024.stream-link.org/tv2306.php?id=s11
FIFA+,https://sc2024.stream-link.org/tv2306.php?id=s12
Tennis Channel,https://sc2024.stream-link.org/tv2306.php?id=s13
beIN SPORTS XTRA,https://sc2024.stream-link.org/tv2306.php?id=s14
beIN SPORTS,https://sc2024.stream-link.org/tv2306.php?id=s15
beIN SPORTS 2,https://sc2024.stream-link.org/tv2306.php?id=s16
beIN SPORTS 3,https://sc2024.stream-link.org/tv2306.php?id=s17
beIN SPORTS 4,https://sc2024.stream-link.org/tv2306.php?id=s18
Astro SUPERSPORT,https://sc2024.stream-link.org/tv2306.php?id=s19
Astro SUPERSPORT 2,https://sc2024.stream-link.org/tv2306.php?id=s20
Astro SUPERSPORT 3,https://sc2024.stream-link.org/tv2306.php?id=s21
Astro SUPERSPORT 4,https://sc2024.stream-link.org/tv2306.php?id=s22
ANN News,https://sc2024.stream-link.org/tv2306.php?id=e01
BBC News,https://sc2024.stream-link.org/tv2306.php?id=e02
Bloomberg,https://sc2024.stream-link.org/tv2306.php?id=e03
CBN News,https://sc2024.stream-link.org/tv2306.php?id=e04
CBS News,https://sc2024.stream-link.org/tv2306.php?id=e05
CNA News,https://sc2024.stream-link.org/tv2306.php?id=e06
CNN Live,https://sc2024.stream-link.org/tv2306.php?id=e07
DW News,https://sc2024.stream-link.org/tv2306.php?id=e08
Fox Live,https://sc2024.stream-link.org/tv2306.php?id=e09
France 24 English,https://sc2024.stream-link.org/tv2306.php?id=e10
NBC News,https://sc2024.stream-link.org/tv2306.php?id=e11
NHK World Japan,https://sc2024.stream-link.org/tv2306.php?id=e12
SKY News,https://sc2024.stream-link.org/tv2306.php?id=e13
KBS World,https://sc2024.stream-link.org/tv2306.php?id=e14
Japan weather news,https://sc2024.stream-link.org/tv2306.php?id=e15
GEM,https://sc2024.stream-link.org/tv2306.php?id=e16
KBC,https://sc2024.stream-link.org/tv2306.php?id=e17
연합뉴스TV_로고(韓聯社新聞),https://sc2024.stream-link.org/tv2306.php?id=e18
PLAYY 韓國電影台,https://sc2024.stream-link.org/tv2306.php?id=e19
東森新聞,https://sc2024.stream-link.org/tv2306.php?id=t01
東森財經新聞,https://sc2024.stream-link.org/tv2306.php?id=t02
中天新聞,https://sc2024.stream-link.org/tv2306.php?id=t03
華視,https://sc2024.stream-link.org/tv2306.php?id=t04
華視新聞,https://sc2024.stream-link.org/tv2306.php?id=t05
中視新聞,https://sc2024.stream-link.org/tv2306.php?id=t06
民視新聞,https://sc2024.stream-link.org/tv2306.php?id=t07
寰宇國際新聞,https://sc2024.stream-link.org/tv2306.php?id=t08
寰宇台灣新聞,https://sc2024.stream-link.org/tv2306.php?id=t09
三立財經新聞,https://sc2024.stream-link.org/tv2306.php?id=t10
三立新聞,https://sc2024.stream-link.org/tv2306.php?id=t11
三立新聞+,https://sc2024.stream-link.org/tv2306.php?id=t12
台視新聞,https://sc2024.stream-link.org/tv2306.php?id=t13
公視新聞,https://sc2024.stream-link.org/tv2306.php?id=t29
TVBS新聞,https://sc2024.stream-link.org/tv2306.php?id=t14
TVBS財經,https://sc2024.stream-link.org/tv2306.php?id=t15
中天亞洲台,https://sc2024.stream-link.org/tv2306.php?id=t17
TVBS亞洲台,https://sc2024.stream-link.org/tv2306.php?id=t18
民視HD,https://sc2024.stream-link.org/tv2306.php?id=t19
民視第一台,https://sc2024.stream-link.org/tv2306.php?id=t20
民視台灣台,https://sc2024.stream-link.org/tv2306.php?id=t21
民視綜藝台,https://sc2024.stream-link.org/tv2306.php?id=t22
民視影劇台,https://sc2024.stream-link.org/tv2306.php?id=t23
民視旅遊台,https://sc2024.stream-link.org/tv2306.php?id=t24
天才衝衝衝,https://sc2024.stream-link.org/tv2306.php?id=t27
龍華電影,https://sc2024.stream-link.org/tv2306.php?id=t30
龍華日韓,https://sc2024.stream-link.org/tv2306.php?id=t31
影迷數位電影台,https://sc2024.stream-link.org/tv2306.php?id=t32
i-Fun動漫台,https://sc2024.stream-link.org/tv2306.php?id=t33
MTV,https://sc2024.stream-link.org/tv2306.php?id=t34
History歷史頻道,https://sc2024.stream-link.org/tv2306.php?id=t35
靖天日本台,https://sc2024.stream-link.org/tv2306.php?id=t36
靖天電影台,https://sc2024.stream-link.org/tv2306.php?id=t37
ELTA娛樂台,https://sc2024.stream-link.org/tv2306.php?id=t38
Love Nature,https://sc2024.stream-link.org/tv2306.php?id=t39

❤️凤凰卫视,#genre#
暴走君,http://tx-screenshots.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.flv?
4MH兜兜兜,http://tx-screenshots.flv.huya.com/src/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.flv?
4MH大裁子,http://tx-screenshots.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.flv?
4MH苦瓜姨,http://tx-screenshots.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?
4MH爱小强,http://tx-screenshots.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.flv?
4MH爱初心,http://tx-screenshots.flv.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?
4MH铁血汉,http://tx-screenshots.flv.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.flv?
4MH我宝贝,http://tx-screenshots.flv.huya.com/src/1449567112-1449567112-6225843339397169152-2847687536-10057-A-0-1.flv?
4MH寞尛北,http://tx-screenshots.flv.huya.com/src/1420752082-1420752082-6102083727913910272-3049003134-10057-A-0-1.flv?
福星高照㊣代,https://pull.kktv8.com/livekktv/99592190.flv
鸿运当头㊣代,https://pull.kktv8.com/livekktv/99350550.flv
央视66台㊣版,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
瑶瑶恐怖㊣版,http://159.75.85.63:35455/douyu/2935323
怡寶影院㊣版,http://159.75.85.63:35455/douyu/434971
小黛兮影㊣版,http://159.75.85.63:35455/douyu/11553944
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港34台,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
EZTV1台,http://vvlive.eztv.vip:80/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
EZTV2台,http://vvlive.eztv.vip:80/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
⑥港集专线直播,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
翡翠台,http://r.jdshipin.com/qrfbg
香港J2频道,http://r.jdshipin.com/Nr5jq
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
凤凰香港,http://113.117.74.12:8081/hls/38/index.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰中文台,http://pi.0472.org/tv/cbn.php?id=xfjcHD
高清翡翠,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
4k👉修复,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
翠台,http://r.jdshipin.com/qClQf

❤️CHC频道,#genre#
CHC高清电影,http://221.2.36.34:8888/newlive/live/hls/57/live.m3u8
CHC家庭影院,http://221.2.36.34:8888/newlive/live/hls/55/live.m3u8

❤️湖北,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8

❤️陕西,#genre#
陕西一套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西四套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
农林卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
西安丝路,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
安康综合,http://mmitv.top/test/tianma.php?id=akzh
安康公共,http://mmitv.top/test/tianma.php?id=akgg
安康教育,http://mmitv.top/test/tianma.php?id=akjy
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
咸阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
铜川-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
汉中-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
略阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8

❤️江苏,#genre#
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
